Display name,SID,Domain,Type,Object ID,Cloud ID,Cloud Provider,Source,UPN,Tags,Created time,Criticality level,Account status,Last updated
"KerberoastUser470","s-1-5-21-306263214-2362191459-3415812841-6949","domain1.test.local","User",,,,"On-premises",KerberoastUser470@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser471","s-1-5-21-306263214-2362191459-3415812841-6950","domain1.test.local","User",,,,"On-premises",KerberoastUser471@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser472","s-1-5-21-306263214-2362191459-3415812841-6951","domain1.test.local","User",,,,"On-premises",KerberoastUser472@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser473","s-1-5-21-306263214-2362191459-3415812841-6952","domain1.test.local","User",,,,"On-premises",KerberoastUser473@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser474","s-1-5-21-306263214-2362191459-3415812841-6953","domain1.test.local","User",,,,"On-premises",KerberoastUser474@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser475","s-1-5-21-306263214-2362191459-3415812841-6954","domain1.test.local","User",,,,"On-premises",KerberoastUser475@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser476","s-1-5-21-306263214-2362191459-3415812841-6955","domain1.test.local","User",,,,"On-premises",KerberoastUser476@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser477","s-1-5-21-306263214-2362191459-3415812841-6956","domain1.test.local","User",,,,"On-premises",KerberoastUser477@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser478","s-1-5-21-306263214-2362191459-3415812841-6957","domain1.test.local","User",,,,"On-premises",KerberoastUser478@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser479","s-1-5-21-306263214-2362191459-3415812841-6958","domain1.test.local","User",,,,"On-premises",KerberoastUser479@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser48","s-1-5-21-306263214-2362191459-3415812841-6527","domain1.test.local","User",,,,"On-premises",KerberoastUser48@domain1.test.local,,"2024-11-19T17:23:24.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser480","s-1-5-21-306263214-2362191459-3415812841-6959","domain1.test.local","User",,,,"On-premises",KerberoastUser480@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser481","s-1-5-21-306263214-2362191459-3415812841-6960","domain1.test.local","User",,,,"On-premises",KerberoastUser481@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser482","s-1-5-21-306263214-2362191459-3415812841-6961","domain1.test.local","User",,,,"On-premises",KerberoastUser482@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser483","s-1-5-21-306263214-2362191459-3415812841-6962","domain1.test.local","User",,,,"On-premises",KerberoastUser483@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser484","s-1-5-21-306263214-2362191459-3415812841-6963","domain1.test.local","User",,,,"On-premises",KerberoastUser484@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser485","s-1-5-21-306263214-2362191459-3415812841-6964","domain1.test.local","User",,,,"On-premises",KerberoastUser485@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser486","s-1-5-21-306263214-2362191459-3415812841-6965","domain1.test.local","User",,,,"On-premises",KerberoastUser486@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser487","s-1-5-21-306263214-2362191459-3415812841-6966","domain1.test.local","User",,,,"On-premises",KerberoastUser487@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser488","s-1-5-21-306263214-2362191459-3415812841-6967","domain1.test.local","User",,,,"On-premises",KerberoastUser488@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser489","s-1-5-21-306263214-2362191459-3415812841-6968","domain1.test.local","User",,,,"On-premises",KerberoastUser489@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser49","s-1-5-21-306263214-2362191459-3415812841-6528","domain1.test.local","User",,,,"On-premises",KerberoastUser49@domain1.test.local,,"2024-11-19T17:23:24.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser490","s-1-5-21-306263214-2362191459-3415812841-6969","domain1.test.local","User",,,,"On-premises",KerberoastUser490@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser491","s-1-5-21-306263214-2362191459-3415812841-6970","domain1.test.local","User",,,,"On-premises",KerberoastUser491@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser492","s-1-5-21-306263214-2362191459-3415812841-6971","domain1.test.local","User",,,,"On-premises",KerberoastUser492@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser493","s-1-5-21-306263214-2362191459-3415812841-6972","domain1.test.local","User",,,,"On-premises",KerberoastUser493@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser494","s-1-5-21-306263214-2362191459-3415812841-6973","domain1.test.local","User",,,,"On-premises",KerberoastUser494@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser495","s-1-5-21-306263214-2362191459-3415812841-6974","domain1.test.local","User",,,,"On-premises",KerberoastUser495@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser496","s-1-5-21-306263214-2362191459-3415812841-6975","domain1.test.local","User",,,,"On-premises",KerberoastUser496@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser497","s-1-5-21-306263214-2362191459-3415812841-6976","domain1.test.local","User",,,,"On-premises",KerberoastUser497@domain1.test.local,,"2024-11-19T17:23:39.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser498","s-1-5-21-306263214-2362191459-3415812841-6977","domain1.test.local","User",,,,"On-premises",KerberoastUser498@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser499","s-1-5-21-306263214-2362191459-3415812841-6978","domain1.test.local","User",,,,"On-premises",KerberoastUser499@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser5","s-1-5-21-306263214-2362191459-3415812841-6484","domain1.test.local","User",,,,"On-premises",KerberoastUser5@domain1.test.local,,"2024-11-19T17:23:23.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser50","s-1-5-21-306263214-2362191459-3415812841-6529","domain1.test.local","User",,,,"On-premises",KerberoastUser50@domain1.test.local,,"2024-11-19T17:23:24.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser500","s-1-5-21-306263214-2362191459-3415812841-6979","domain1.test.local","User",,,,"On-premises",KerberoastUser500@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser501","s-1-5-21-306263214-2362191459-3415812841-6980","domain1.test.local","User",,,,"On-premises",KerberoastUser501@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser502","s-1-5-21-306263214-2362191459-3415812841-6981","domain1.test.local","User",,,,"On-premises",KerberoastUser502@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser503","s-1-5-21-306263214-2362191459-3415812841-6982","domain1.test.local","User",,,,"On-premises",KerberoastUser503@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser504","s-1-5-21-306263214-2362191459-3415812841-6983","domain1.test.local","User",,,,"On-premises",KerberoastUser504@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser505","s-1-5-21-306263214-2362191459-3415812841-6984","domain1.test.local","User",,,,"On-premises",KerberoastUser505@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser506","s-1-5-21-306263214-2362191459-3415812841-6985","domain1.test.local","User",,,,"On-premises",KerberoastUser506@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser507","s-1-5-21-306263214-2362191459-3415812841-6986","domain1.test.local","User",,,,"On-premises",KerberoastUser507@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser508","s-1-5-21-306263214-2362191459-3415812841-6987","domain1.test.local","User",,,,"On-premises",KerberoastUser508@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser509","s-1-5-21-306263214-2362191459-3415812841-6988","domain1.test.local","User",,,,"On-premises",KerberoastUser509@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser51","s-1-5-21-306263214-2362191459-3415812841-6530","domain1.test.local","User",,,,"On-premises",KerberoastUser51@domain1.test.local,,"2024-11-19T17:23:24.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser510","s-1-5-21-306263214-2362191459-3415812841-6989","domain1.test.local","User",,,,"On-premises",KerberoastUser510@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser511","s-1-5-21-306263214-2362191459-3415812841-6990","domain1.test.local","User",,,,"On-premises",KerberoastUser511@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser512","s-1-5-21-306263214-2362191459-3415812841-6991","domain1.test.local","User",,,,"On-premises",KerberoastUser512@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser513","s-1-5-21-306263214-2362191459-3415812841-6992","domain1.test.local","User",,,,"On-premises",KerberoastUser513@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser514","s-1-5-21-306263214-2362191459-3415812841-6993","domain1.test.local","User",,,,"On-premises",KerberoastUser514@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser515","s-1-5-21-306263214-2362191459-3415812841-6994","domain1.test.local","User",,,,"On-premises",KerberoastUser515@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser516","s-1-5-21-306263214-2362191459-3415812841-6995","domain1.test.local","User",,,,"On-premises",KerberoastUser516@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser517","s-1-5-21-306263214-2362191459-3415812841-6996","domain1.test.local","User",,,,"On-premises",KerberoastUser517@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser518","s-1-5-21-306263214-2362191459-3415812841-6997","domain1.test.local","User",,,,"On-premises",KerberoastUser518@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser519","s-1-5-21-306263214-2362191459-3415812841-6998","domain1.test.local","User",,,,"On-premises",KerberoastUser519@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser52","s-1-5-21-306263214-2362191459-3415812841-6531","domain1.test.local","User",,,,"On-premises",KerberoastUser52@domain1.test.local,,"2024-11-19T17:23:25.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser520","s-1-5-21-306263214-2362191459-3415812841-6999","domain1.test.local","User",,,,"On-premises",KerberoastUser520@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser521","s-1-5-21-306263214-2362191459-3415812841-7000","domain1.test.local","User",,,,"On-premises",KerberoastUser521@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser522","s-1-5-21-306263214-2362191459-3415812841-7001","domain1.test.local","User",,,,"On-premises",KerberoastUser522@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser523","s-1-5-21-306263214-2362191459-3415812841-7002","domain1.test.local","User",,,,"On-premises",KerberoastUser523@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser524","s-1-5-21-306263214-2362191459-3415812841-7003","domain1.test.local","User",,,,"On-premises",KerberoastUser524@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser525","s-1-5-21-306263214-2362191459-3415812841-7004","domain1.test.local","User",,,,"On-premises",KerberoastUser525@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser526","s-1-5-21-306263214-2362191459-3415812841-7005","domain1.test.local","User",,,,"On-premises",KerberoastUser526@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser527","s-1-5-21-306263214-2362191459-3415812841-7006","domain1.test.local","User",,,,"On-premises",KerberoastUser527@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser528","s-1-5-21-306263214-2362191459-3415812841-7007","domain1.test.local","User",,,,"On-premises",KerberoastUser528@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser529","s-1-5-21-306263214-2362191459-3415812841-7008","domain1.test.local","User",,,,"On-premises",KerberoastUser529@domain1.test.local,,"2024-11-19T17:23:40.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser53","s-1-5-21-306263214-2362191459-3415812841-6532","domain1.test.local","User",,,,"On-premises",KerberoastUser53@domain1.test.local,,"2024-11-19T17:23:25.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser530","s-1-5-21-306263214-2362191459-3415812841-7009","domain1.test.local","User",,,,"On-premises",KerberoastUser530@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser531","s-1-5-21-306263214-2362191459-3415812841-7010","domain1.test.local","User",,,,"On-premises",KerberoastUser531@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser532","s-1-5-21-306263214-2362191459-3415812841-7011","domain1.test.local","User",,,,"On-premises",KerberoastUser532@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser533","s-1-5-21-306263214-2362191459-3415812841-7012","domain1.test.local","User",,,,"On-premises",KerberoastUser533@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser534","s-1-5-21-306263214-2362191459-3415812841-7013","domain1.test.local","User",,,,"On-premises",KerberoastUser534@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser535","s-1-5-21-306263214-2362191459-3415812841-7014","domain1.test.local","User",,,,"On-premises",KerberoastUser535@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser536","s-1-5-21-306263214-2362191459-3415812841-7015","domain1.test.local","User",,,,"On-premises",KerberoastUser536@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser537","s-1-5-21-306263214-2362191459-3415812841-7016","domain1.test.local","User",,,,"On-premises",KerberoastUser537@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser538","s-1-5-21-306263214-2362191459-3415812841-7017","domain1.test.local","User",,,,"On-premises",KerberoastUser538@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser539","s-1-5-21-306263214-2362191459-3415812841-7018","domain1.test.local","User",,,,"On-premises",KerberoastUser539@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser54","s-1-5-21-306263214-2362191459-3415812841-6533","domain1.test.local","User",,,,"On-premises",KerberoastUser54@domain1.test.local,,"2024-11-19T17:23:25.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser540","s-1-5-21-306263214-2362191459-3415812841-7019","domain1.test.local","User",,,,"On-premises",KerberoastUser540@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser541","s-1-5-21-306263214-2362191459-3415812841-7020","domain1.test.local","User",,,,"On-premises",KerberoastUser541@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser542","s-1-5-21-306263214-2362191459-3415812841-7021","domain1.test.local","User",,,,"On-premises",KerberoastUser542@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser543","s-1-5-21-306263214-2362191459-3415812841-7022","domain1.test.local","User",,,,"On-premises",KerberoastUser543@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser544","s-1-5-21-306263214-2362191459-3415812841-7023","domain1.test.local","User",,,,"On-premises",KerberoastUser544@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser545","s-1-5-21-306263214-2362191459-3415812841-7024","domain1.test.local","User",,,,"On-premises",KerberoastUser545@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser546","s-1-5-21-306263214-2362191459-3415812841-7025","domain1.test.local","User",,,,"On-premises",KerberoastUser546@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser547","s-1-5-21-306263214-2362191459-3415812841-7026","domain1.test.local","User",,,,"On-premises",KerberoastUser547@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser548","s-1-5-21-306263214-2362191459-3415812841-7027","domain1.test.local","User",,,,"On-premises",KerberoastUser548@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser549","s-1-5-21-306263214-2362191459-3415812841-7028","domain1.test.local","User",,,,"On-premises",KerberoastUser549@domain1.test.local,,"2024-11-19T17:23:41.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
